Feature,Importance
cat__Track_Morristown Speedway,2.481823310646781e-05
cat__Team_Herb Thomas Racing,2.477772478177656e-05
cat__Team_Arrington Racing,2.4704621631254297e-05
cat__Team_Brad Keselowski Racing,2.4686149646155555e-05
cat__Driver_Elmo Langley,2.4670546255131087e-05
cat__Team_Ranier-Lundy Racing,2.453349662289483e-05
cat__Driver_Dave Rezendes,2.4414446186971166e-05
cat__Driver_Donald Thomas,2.428218273689493e-05
cat__Driver_Alex Labbe,2.411493418777084e-05
cat__Team_Isenhower Brothers Racing,2.4079075437755747e-05
cat__Team_Osterlund Motorsports,2.397174817466912e-05
cat__Driver_Connor Zilisch,2.3950350340821403e-05
cat__Driver_Cotton Owens,2.39499523994963e-05
cat__Driver_Erick Erickson,2.375098170360973e-05
cat__Team_Alan Kulwicki Racing,2.3734030649447898e-05
cat__Driver_Alan Kulwicki,2.3639821938663997e-05
cat__Team_Tom Harbison (Owner),2.358682285603972e-05
cat__Driver_Adam Petty,2.3545437700560054e-05
cat__Driver_Buddy Arrington,2.34627417033671e-05
cat__Driver_Buckshot Jones,2.34399994675592e-05
cat__Driver_Hermie Sadler,2.332064349336776e-05
cat__Team_Walt Chapman (Owner),2.326252270401148e-05
cat__Team_Seifert Racing,2.323798804751814e-05
cat__Driver_Kyle Sieg,2.3162380093242968e-05
cat__Driver_Tyler Ankrum,2.3158135524972413e-05
cat__Team_Mattei Motorsports,2.314889887856523e-05
cat__Team_Brandonbilt Motorsports,2.3148838552347293e-05
cat__Team_W.O. Taylor (Owner),2.3144458319429982e-05
cat__Team_K&K Insurance Racing,2.3105203682895582e-05
cat__Team_Jimmy Means Racing,2.2776070730270213e-05
cat__Track_Ontario Motor Speedway,2.273537633303197e-05
cat__Driver_Fonty Flock,2.2694853456465066e-05
cat__Driver_Larry Frank,2.2606218910526374e-05
cat__Driver_L.D. Ottinger,2.2441136561210793e-05
cat__Driver_Dick Brooks,2.2416660669819115e-05
cat__Driver_Butch Miller,2.2268776685960488e-05
cat__Driver_J.D. McDuffie,2.2267110526682745e-05
cat__Driver_Cole Whitt,2.217414352187008e-05
cat__Driver_Kyle Weatherman,2.2098168586634992e-05
cat__Driver_Parnelli Jones,2.2072010804785894e-05
cat__Driver_Bill Amick,2.2050101689328816e-05
cat__Driver_Casey Atwood,2.194321475410596e-05
cat__Driver_Jimmy Pardue,2.1901839336950775e-05
cat__Driver_Stewart Friesen,2.185215629168264e-05
cat__Driver_Jeffrey Earnhardt,2.176085122934486e-05
cat__Team_Mach 1 Racing,2.171299869899628e-05
cat__Driver_Carson Kvapil,2.1662613692636528e-05
cat__Team_Brooks Racing,2.1613416258393105e-05
cat__Track_Langley Field Speedway,2.1610359725944478e-05
cat__Track_Palm Beach Speedway,2.156096967025151e-05
cat__Team_Jim Reed (Owner),2.1515820903905626e-05
cat__Team_Matthews Racing,2.1460672519461603e-05
cat__Driver_Joe Thurman,2.1448875807173344e-05
cat__Driver_Kevin Grubb,2.122343354756183e-05
cat__Track_Monroe County Fairgrounds,2.1148204359013918e-05
cat__Driver_Scott Speed,2.110273887660492e-05
cat__Team_Baker Curb Racing,2.109400363390243e-05
cat__Driver_Glen Wood,2.0987473459984696e-05
cat__Team_Oscar Maples (Owner),2.0973601119230212e-05
cat__Driver_Rich Bickle,2.0933670938488755e-05
cat__Team_DePaolo Engineering,2.0916585633048153e-05
cat__Track_Smokey Mountain Raceway,2.082277944596111e-05
cat__Team_Green Light Racing,2.0708850525327477e-05
cat__Driver_Chad Chaffin,2.0696247565606385e-05
cat__Track_Wilson Speedway,2.0688590651194705e-05
cat__Driver_Bobby Isaac,2.066979912757037e-05
cat__Driver_Nelson Piquet Jr.,2.066110776091606e-05
cat__Team_Jess Potter (Owner),2.0638743301299906e-05
cat__Driver_James Hylton,2.0604394240262124e-05
cat__Driver_Mason Massey,2.0560610175575278e-05
cat__Team_Gray Racing,2.0459509506457344e-05
cat__Team_Ginn Racing,2.043225146159482e-05
cat__Driver_Stanton Barrett,2.0431335649399643e-05
cat__Driver_James Buescher,2.0384726809550383e-05
cat__Team_RAB Racing,2.036400534424551e-05
cat__Team_Martin Racing,2.0353518138921677e-05
cat__Driver_Tommy Irwin,2.0346830868064106e-05
cat__Team_Hall of Fame Racing,2.018504866214155e-05
cat__Driver_Marvin Panch,2.0093776096165804e-05
cat__Make_Nash Motor Company,2.006201578150916e-05
cat__Team_Bang! Racing,1.999352789530349e-05
cat__Team_Herzog Motorsports,1.997358225643823e-05
cat__Team_Stanley Moore (Owner),1.9965017359051035e-05
cat__Driver_Garrett Smithley,1.978584335368207e-05
cat__Team_David Gilliland Racing,1.9693772526077985e-05
cat__Driver_Parker Retzlaff,1.9689151546122318e-05
cat__Driver_Burney Lamar,1.960006241481017e-05
cat__Driver_Joe Lee Johnson,1.957870616491285e-05
cat__Driver_Jimmy Means,1.9555166499939187e-05
cat__Team_MacDonald Motorsports,1.9463471714728286e-05
cat__Driver_Tommy Ellis,1.9442230946726394e-05
cat__Team_Jim Lowe (Owner),1.942840710049222e-05
cat__Driver_Fred Lorenzen,1.9384672976975483e-05
cat__Team_Jackson Bros. Motorsports,1.9351371881794847e-05
cat__Team_U. S. Motorsports Inc.,1.9346257078871744e-05
cat__Team_Jimmy Pardue (Owner),1.933861502169721e-05
cat__Team_McAnally Hilgemann Racing,1.9111536749616162e-05
cat__Track_Carrell Speedway,1.905455476478147e-05
cat__Driver_Charlie Cregar,1.899856791320491e-05
cat__Track_Lancaster Speedway,1.8923023851029355e-05
cat__Team_Frank Cicci Racing,1.8906572782065953e-05
cat__Driver_Steve Wallace,1.8872184330906236e-05
cat__Driver_Spencer Gallagher,1.8830985238840413e-05
cat__Driver_Ryan Vargas,1.8825685823032588e-05
cat__Driver_Rick Wilson,1.8816002804778166e-05
cat__Driver_Colby Howard,1.8761267680545246e-05
cat__Driver_Blaine Perkins,1.8742293739677192e-05
cat__Driver_Gray Gaulding,1.872250183711985e-05
cat__Driver_Bob Welborn,1.8697758613707474e-05
cat__Driver_Grant Enfinger,1.867495523523581e-05
cat__Driver_Jim Sauter,1.86747421108568e-05
cat__Driver_Joe Graf Jr.,1.866374250873327e-05
cat__Driver_Jim Wilson,1.8642924638067025e-05
cat__Track_Arizona State Fairgrounds,1.860408513377758e-05
cat__Driver_Joel Million,1.858274181714382e-05
cat__Driver_Roy Tyner,1.853055384814129e-05
cat__Driver_Banjo Matthews,1.8500736745938344e-05
cat__Driver_Bill Blair,1.84899720861862e-05
cat__Driver_Paul Goldsmith,1.8465598103815197e-05
cat__Driver_LeeRoy Yarbrough,1.845791707240967e-05
cat__Driver_Frank Gise,1.84565264240282e-05
cat__Team_Shorty Johns (Owner),1.8451747419704134e-05
cat__Team_Key Motorsports,1.8370400487505208e-05
cat__Track_West Virginia International Speedway,1.8346762603113782e-05
cat__Team_Herman Beam (Owner),1.834477741500002e-05
cat__Driver_Slick Smith,1.828133165921127e-05
cat__Track_Middle Georgia Raceway,1.827277356029248e-05
cat__Driver_Tracy Leslie,1.8234186442286874e-05
cat__Team_Gallagher Motorsports,1.821191447509406e-05
cat__Team_J&J Racing,1.8159728477072027e-05
cat__Driver_Derek Kraus,1.814085282247214e-05
cat__Team_Emerald Performance Group,1.810663077938922e-05
cat__Team_Fred Bince (Owner),1.7931640876881432e-05
cat__Team_JGL Racing,1.7928906179833545e-05
cat__Track_Walt Disney World Speedway,1.7871793331866223e-05
cat__Driver_P.J. Jones,1.783645697219438e-05
cat__Team_Race Hill Farm Team,1.7775492629462426e-05
cat__Driver_John Wes Townley,1.7753471878028894e-05
cat__Driver_Dick Rathman,1.7593327614390483e-05
cat__Track_Hamburg Speedway,1.7576966009858188e-05
cat__Driver_Justin Labonte,1.7573585316864735e-05
cat__Team_Impact Motorsports,1.7506534524130038e-05
cat__Driver_Stephen Leicht,1.7492198079246674e-05
cat__Driver_Lennie Pond,1.7467835704004964e-05
cat__Team_Neil Castles (Owner),1.7439880121238398e-05
cat__Team_Duesenberg and Leik Motorsports,1.742456278065691e-05
cat__Team_Biagi Brothers Racing,1.738665592044825e-05
cat__Track_Lincoln Speedway,1.736819342059048e-05
cat__Team_Roper Racing,1.7339987403098837e-05
cat__Team_Carl Kiekhaefer (Owner),1.7235902490066427e-05
cat__Driver_Lee Petty,1.7220652777918228e-05
cat__Driver_Rex White,1.7171578297122925e-05
cat__Team_GO FAS Racing,1.7141390476944138e-05
cat__Driver_Mike Marlar,1.7138917192357966e-05
cat__Driver_Colin Braun,1.7006418541473092e-05
cat__Driver_Nick Sanchez,1.6983066097540764e-05
cat__Driver_Joe Eubanks,1.6953949365069026e-05
cat__Driver_Neil Castles,1.6883496656514056e-05
cat__Driver_L.D. Austin,1.683475518708332e-05
cat__Team_Scott Racing,1.6782940496879726e-05
cat__Team_Al Keller (Owner),1.6778781256184197e-05
cat__Team_PE2 Motorsports,1.6753708753439622e-05
cat__Team_Liberty Racing,1.6748713350033245e-05
cat__Team_BAM Racing,1.6713137038849527e-05
cat__Team_Spencer Motor Ventures,1.666563913191667e-05
cat__Team_Bob Welborn (Owner),1.6627528707734347e-05
cat__Team_Robertson Racing,1.6618589153223517e-05
cat__Team_Bob Osiecki (Owner),1.661465295324397e-05
cat__Driver_Ray Chase,1.6608961460620264e-05
cat__Driver_Bobby Dotter,1.6555748364147473e-05
cat__Driver_Joey Gase,1.6521099819634664e-05
cat__Driver_Emanuel Zervakis,1.6519613280163824e-05
cat__Driver_Shane Hmiel,1.644062585440934e-05
cat__Team_Rex White (Owner),1.6412043581893887e-05
cat__Team_Negre Racing,1.640469066834037e-05
cat__Team_Ranier Racing,1.6390401763438684e-05
cat__Driver_Joe Bessey,1.6379865269005778e-05
cat__Team_Blue Max Racing,1.632229284746265e-05
cat__Team_Ballard Racing,1.6292422717166574e-05
cat__Team_Ellington Racing,1.6151286980211623e-05
cat__Track_Old Dominion Speedway,1.614267092257704e-05
cat__Team_Irvan-Simo Racing,1.613228434756339e-05
cat__Team_Petty GMS Motorsports,1.6127537592165164e-05
cat__Driver_Herb Thomas,1.6119352632526494e-05
cat__Driver_Clyde Minter,1.6117853028170857e-05
cat__Team_BK Racing,1.610643483362175e-05
cat__Driver_Todd Kluever,1.60885138611618e-05
cat__Driver_John Sears,1.602146617760999e-05
cat__Team_Stewart-Haas Racing with Biagi-DenBeste,1.5985927456816577e-05
cat__Team_Team Menard,1.597806506096214e-05
cat__Driver_Kris Wright,1.5977569770054274e-05
cat__Team_K Automotive Racing,1.5927039737994198e-05
cat__Driver_Greg Sacks,1.5902064051381425e-05
cat__Team_Stroppe Motorsports,1.5852145654205385e-05
cat__Team_A.L. Bumgarner (Owner),1.5848639747285056e-05
cat__Track_Augusta International Raceway,1.5845634110308687e-05
cat__Team_Rice Racing,1.583325713536295e-05
cat__Track_Dayton Speedway,1.579145059454911e-05
cat__Driver_Bill Lester,1.5736884763773008e-05
cat__Driver_Benny Gordon,1.5723333626059123e-05
cat__Driver_Blaise Alexander,1.5706374120271196e-05
cat__Driver_Dick Burns,1.5685233589538333e-05
cat__Driver_Marvin Porter,1.5664989211833812e-05
cat__Track_Greenville-Pickens Speedway,1.5525896073569913e-05
cat__Team_Joe Lee Johnson (Owner),1.5466416821841715e-05
cat__Driver_Don Eggert,1.5431217233086698e-05
cat__Driver_Laird Bruner,1.5335041103301357e-05
cat__Track_Thompson Speedway,1.5323918927533956e-05
cat__Team_Welliver-Jesel Motorsports,1.5221181677963613e-05
cat__Team_Shorty Rollins (Owner),1.5138257622409469e-05
cat__Driver_Ned Jarrett,1.5130203814080978e-05
cat__Team_Bondy Long (Owner),1.5116140917203612e-05
cat__Team_Sosebee Racing,1.5085801917097073e-05
cat__Driver_Tommy Joe Martins,1.5083441865134164e-05
cat__Team_Nichels Engineering,1.5060935130185794e-05
cat__Driver_Jeff Fuller,1.4955711756820335e-05
cat__Team_L.D. Austin (Owner),1.4937660363585296e-05
cat__Team_SS-Green Light Racing,1.4928877402275126e-05
cat__Team_Paul Spaulding (Owner),1.492316570901061e-05
cat__Driver_Rodney Combs,1.490633429243106e-05
cat__Team_ST Motorsports,1.4900032927495276e-05
cat__Track_Evergreen Speedway,1.4852787891849593e-05
cat__Driver_Eddie Skinner,1.4845393760992041e-05
cat__Track_Beltsville Speedway,1.4796979436101877e-05
cat__Team_Bobby Hillin Racing,1.470463452990789e-05
cat__Driver_Herman Beam,1.469897912410318e-05
cat__Team_Zervakis Enterprises,1.46890261092136e-05
cat__Driver_Josh Bilicki,1.4633130811399123e-05
cat__Team_Circle Sport,1.460026829617548e-05
cat__Driver_Kerry Earnhardt,1.4578161300396415e-05
cat__Driver_Richard Childress,1.4572584157874412e-05
cat__Driver_Eric McClure,1.451399964198001e-05
cat__Team_Bown Racing,1.4506174140360877e-05
cat__Driver_Bill Seifert,1.4500922451944303e-05
cat__Track_Piedmont Interstate Fairgrounds,1.4496548316617338e-05
cat__Driver_B.J. McLeod,1.449636171052878e-05
cat__Driver_Bill Champion,1.4453692832896464e-05
cat__Team_TRG Motorsports,1.440050991159479e-05
cat__Team_Mike Harmon Racing,1.4393937001385335e-05
cat__Make_RAM,1.4393894122892514e-05
cat__Driver_Friday Hassler,1.4267071342626416e-05
cat__Track_Augusta International Speedway,1.4264479300949798e-05
cat__Team_Reiser Enterprises,1.4251941688425681e-05
cat__Team_Marvin Panch (Owner),1.4208757203292716e-05
cat__Team_Jay Robinson Racing,1.4177359779411067e-05
cat__Driver_Kelly Bires,1.4146678922186097e-05
cat__Team_Premium Motorsports,1.4130776146652536e-05
cat__Driver_Tom Peck,1.4113566583955434e-05
cat__Team_Cliff Stewart Racing,1.407677254968826e-05
cat__Team_Al Wheatley (Owner),1.3981103555818504e-05
cat__Driver_Wendell Scott,1.3966955440215258e-05
cat__Team_Biagi-DenBeste Racing,1.392842905929293e-05
cat__Driver_Miguel Paludo,1.3901856074374344e-05
cat__Team_Team Amick Motorsports,1.3890112716056978e-05
cat__Driver_Gwyn Staley,1.3883203930041803e-05
cat__Driver_Lyndon Amick,1.3846893660732986e-05
cat__Team_KEL Racing,1.3823936874293768e-05
cat__Driver_Bobby East,1.378628862792913e-05
cat__Driver_Ron Bouchard,1.3784020159459848e-05
cat__Team_Glen Sweet (Owner),1.375007230917061e-05
cat__Team_Pearson Racing,1.3733635280819907e-05
cat__Team_Carmen Amica (Owner),1.3683094370695736e-05
cat__Team_RBR Enterprises,1.366380561570586e-05
cat__Team_Sharp-Gallaher Racing,1.3595144479172452e-05
cat__Driver_David Sisco,1.3578908086507173e-05
cat__Team_Gene Comstock (Owner),1.3559624477171456e-05
cat__Driver_Earl Brooks,1.3480353206583676e-05
cat__Team_Team Jesel,1.3479829156912991e-05
cat__Team_Lloyd Dane (Owner),1.3478017926461851e-05
cat__Team_Lake Speed Racing,1.3473910962452176e-05
cat__Driver_Max Papis,1.3433542250503038e-05
cat__Track_Redwood Speedway,1.3396120059613759e-05
cat__Team_NTS Motorsports,1.3394278902056754e-05
cat__Team_Ulrich Racing,1.3385792931526535e-05
cat__Driver_Randy MacDonald,1.3358700393125306e-05
cat__Driver_Ken Bouchard,1.3338315117901382e-05
cat__Driver_Frank Warren,1.3281487370698648e-05
cat__Driver_Erik Darnell,1.3268269105525092e-05
cat__Driver_Nathan Buttke,1.3258492379363889e-05
cat__Track_Central City Speedway,1.3256923021826497e-05
cat__Team_Ron Parker (Owner),1.3229490876434325e-05
cat__Team_James Satcher (Owner),1.3198726372270419e-05
cat__Driver_Hailie Deegan,1.317173081747899e-05
cat__Track_Ft. Miami Speedway,1.3159275043124774e-05
cat__Team_Joe Denette Motorsports,1.3005078279158815e-05
cat__Driver_Austin Wayne Self,1.2997496470564862e-05
cat__Team_Spook Crawford (Owner),1.29509062327473e-05
cat__Driver_Henley Gray,1.2888959619457325e-05
cat__Team_VSI Racing,1.2778597493571245e-05
cat__Track_Kitsap County Airport,1.2770682289581464e-05
cat__Team_Athenian Motorsports,1.2761440371564647e-05
cat__Driver_Andy Houston,1.268114877366555e-05
cat__Team_Hamby Racing,1.2574203058941247e-05
cat__Team_Frank Hayworth (Owner),1.2556418677304182e-05
cat__Team_Tommy Irwin (Owner),1.2538340903874351e-05
cat__Team_Marsh Racing,1.2524677654286408e-05
cat__Track_Bowman Gray Stadium,1.2518023642309769e-05
cat__Team_MBM Motorsports,1.2504548494225629e-05
cat__Driver_Chad McCumbee,1.2444820406706823e-05
cat__Team_M.C. Anderson Racing,1.2439826324817684e-05
cat__Driver_Spencer Boyd,1.240711040782968e-05
cat__Team_Shoemaker Racing,1.2388384633141071e-05
cat__Driver_Jason A. White (Virginia),1.2359601906676984e-05
cat__Team_ML Motorsports,1.2351013900588221e-05
cat__Team_Tom Friedkin (Owner),1.2332821757562794e-05
cat__Team_Team 34,1.230115049888997e-05
cat__Team_Charlie Cregar (Owner),1.2291891409901072e-05
cat__Team_Harvey Walters (Owner),1.2288329618068224e-05
cat__Driver_Shane Hall,1.2275255744214988e-05
cat__Team_Valvoline Evernham Racing Team,1.2264414359023547e-05
cat__Driver_Tom Pistone,1.2205784800667935e-05
cat__Team_Baker-Schiff Racing,1.2197768419080148e-05
cat__Team_Hank Parker Racing,1.2169270240340828e-05
cat__Driver_Chase Purdy,1.2100034925102647e-05
cat__Team_B.G. Holloway (Owner),1.2032569013267037e-05
cat__Track_Titusville-Cocoa Speedway,1.1995872057135062e-05
cat__Make_Cadillac,1.1932014754263472e-05
cat__Driver_Harrison Rhodes,1.1916069728025383e-05
cat__Team_R.G. Shelton (Owner),1.1910679974459771e-05
cat__Driver_Roy Mayne,1.1893617021707188e-05
cat__Driver_Nelson Stacy,1.1852036545529538e-05
cat__Team_Martins Motorsports,1.1835694473268588e-05
cat__Track_Southern States Fairgrounds,1.1816199246778146e-05
cat__Driver_Chad Finchum,1.1803724770841986e-05
cat__Driver_D.K. Ulrich,1.1791268925752423e-05
cat__Team_Young Racing,1.1754671423019514e-05
cat__Driver_Randy Tolsma,1.174986157033559e-05
cat__Team_Ricky Craven Motorsports,1.1746173918958061e-05
cat__Team_Moroso Racing,1.1736965394512245e-05
cat__Team_Burton-Robinson,1.1687367630348288e-05
cat__Team_Julian Petty (Owner),1.1633928715309069e-05
cat__Team_Robinson-Blakeney Racing,1.161244125864022e-05
cat__Team_Parker Racing,1.1569556412638055e-05
cat__Driver_Stefan Parsons,1.1527442371975766e-05
cat__Driver_Coo Coo Marlin,1.151746254533365e-05
cat__Track_Speedway Park,1.1506880189539099e-05
cat__Driver_Austin Green,1.1494088094570803e-05
cat__Driver_Joey Coulter,1.1456472003276115e-05
cat__Team_Team R Racing,1.1391298822943086e-05
cat__Team_Mark Rypien Motorsports,1.1352200712871607e-05
cat__Driver_Leland Honeyman,1.1272266683085911e-05
cat__Driver_Blake Koch,1.1241881057870798e-05
cat__Team_Stegall Motorsports,1.1226720312731549e-05
cat__Driver_Stevie Reeves,1.1212530617099313e-05
cat__Driver_Matt Mills,1.1212527424574862e-05
cat__Team_Wellrich Motorsports,1.1172697845728624e-05
cat__Driver_Curtis Markham,1.1117810097538757e-05
cat__Team_TKO Motorsports,1.1117359290389855e-05
cat__Driver_Curtis Crider,1.1106721934798036e-05
cat__Driver_Bryan Reffner,1.1079224987561413e-05
cat__Driver_Andy Santerre,1.1037562952866106e-05
cat__Team_Bob Apperson (Owner),1.1032880482669414e-05
cat__Team_Curtis Crider (Owner),1.1017943366425283e-05
cat__Driver_Bobby Pierce,1.0920089073953034e-05
cat__Driver_Larry Foyt,1.090591682836982e-05
cat__Team_Addington Racing,1.0893566822372022e-05
cat__Track_Birmingham International Raceway,1.0891975159289702e-05
cat__Team_Elder-Ranier,1.0890882391042069e-05
cat__Driver_Nelson Applegate,1.08823190344574e-05
cat__Driver_Justin Marks,1.0880762744116678e-05
cat__Driver_Sage Karam,1.0878808238357506e-05
cat__Team_Grissom Racing,1.0868530555005253e-05
cat__Team_MRD Motorsports,1.0843734776118064e-05
cat__Team_Frasson Racing,1.0813877311283323e-05
cat__Driver_Mike Alexander,1.0809160016562239e-05
cat__Team_Whitcomb Racing,1.073569713460935e-05
cat__Team_Gene White (Owner),1.0705537267471186e-05
cat__Driver_Neil Cole,1.0673926026245559e-05
cat__Driver_Jesse Little,1.0672757632498124e-05
cat__Driver_Tracy Hines,1.0635089812372216e-05
cat__Driver_Ryan Ellis,1.0516528163421661e-05
cat__Driver_Tim Richmond,1.0492154761620678e-05
cat__Driver_Jabe Thomas,1.0458172830198553e-05
cat__Team_George Hutchens (Owner),1.0437048249664613e-05
cat__Driver_Ben Arnold,1.0422729796490825e-05
